f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,close
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,107.1425,106.55,108.0,-0.0054054,107.3,169.58861029699494,1.9323459835133048,59.17506414093913,-95.36921151439294,109.52199221041504,108.81940008285608,109.79763636363636,106.72
0.0,0.0,109.6225,107.58,111.57,0.0253,108.3,160.08046862071143,1.9200856751718147,72.06752572786304,-42.36200256739402,110.11074809335048,109.70485488110216,109.96727272727274,111.04
0.0,0.0,111.5225,110.69,112.3,-0.0044723,111.8,151.56551062196024,1.9200856751718145,72.64521034924313,-39.02439024390249,110.62154341685763,110.41280471286215,110.14927272727272,111.3
0.0,0.0,113.16,111.71,114.35,-0.0102,113.87,144.0256447852486,2.027708312356587,75.67639626068839,-21.02564102564104,111.45202480145804,111.5099613524694,110.55454545454543,112.71
0.0,0.0,112.305,111.66,113.37,0.0040225,111.87,137.2162592091019,2.081138150147653,73.1841041646359,-26.02564102564105,111.920627222506,112.04064308742323,110.8430909090909,112.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,112.4525,111.82,113.09,0.0049924,112.17,131.0878121905699,2.0898985621316646,74.17748059260583,-20.769230769230653,112.38305934824864,112.54433426531762,111.18527272727272,112.73
0.0,0.0,112.2425,111.34,113.24,-0.0127,112.91,125.29831950021978,1.988974861580708,65.90689875047076,-36.79487179487169,112.29086732173757,112.27538910447804,111.29836363636365,111.48
0.0,0.0,113.9075,112.77,115.02,0.0089939,113.41,120.24936724450215,2.270778721055841,73.6197146815581,-6.965761511215931,113.1775530784785,113.39260670463364,111.97418181818182,114.43
0.0,0.0,115.69,115.02,116.66,0.0055546,115.22,115.8517274710321,2.6799141777303244,76.48497106160454,-7.912957467853583,114.2852500535372,114.7475211924756,112.83563636363638,115.86
0.0,0.0,115.6275,114.5,116.83,-0.0143,116.42,111.54014523822772,2.4083116492680103,69.98785230847977,-20.136186770427948,114.71518769622811,115.10155722877263,113.41200000000002,114.76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,117.5025,116.24,118.98,-0.0034864,117.6,107.8898365865356,1.97687531220358,75.16588181283183,-15.70175438596496,115.80778437617072,116.37521683440336,114.29472727272729,117.19
0.0,0.0,116.29,115.11,117.0,-0.0079494,116.99,103.78234116392947,1.9556850462178212,69.01365764635139,-35.22316043425814,116.21133143047376,116.64807954530518,114.78163636363637,116.06
0.0,0.0,115.8625,114.92,116.4,-0.0021516,116.19,99.94047452371242,1.834234445211408,68.35352290319216,-39.790575916230445,116.43680238647914,116.70381404652689,115.15545454545456,115.94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,115.2525,114.37,116.07,0.0080996,114.82,96.03268688315836,1.788925934744085,67.2223190352145,-42.27748691099482,116.5085043525165,116.58905855573435,115.41036363636364,115.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,115.155,114.68,115.82,-0.0022571,115.19,92.51567800665973,1.611223448190844,62.27983606693219,-53.010471204188434,116.26035428506988,116.0843796722354,115.4609090909091,114.93
0.0,0.0,115.1725,114.39,115.92,0.0103,114.6,89.07030813837649,1.4497020383513275,65.22469941736597,-41.884816753926735,116.3312503792562,116.08704380889054,115.61854545454548,115.78
0.0,0.0,116.975,116.19,118.45,0.0001714972,116.62,86.5750394171446,0.8002024743775762,68.03054534506114,-37.68115942028986,116.64478411571956,116.44410890074413,115.87709090909092,116.64
0.0,0.0,116.5475,115.89,116.98,0.0010292,116.6,84.02290297448808,0.7176775041757939,68.2949507843893,-49.02386117136671,116.88095846440264,116.68750447680408,116.05636363636364,116.72
0.0,0.0,117.7575,116.66,118.4,0.0056949,117.65,82.07418995693438,1.0045043553912514,73.21734383825535,-14.316702819956854,117.56266332709455,117.54208036867848,116.48490909090908,118.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,119.2075,118.49,120.0,0.0113,118.5,80.6773537697821,1.3636058814774878,76.98849526762649,-2.841918294848965,118.54652647229838,118.7648628749946,117.1450909090909,119.84
0.0,0.0,118.4425,117.54,119.05,0.001519,118.5,78.37330562716403,1.483301722509618,68.776777051432,-23.445825932504334,118.86443398363986,119.00953940700228,117.502,118.68
0.0,0.0,117.7175,116.76,118.49,-0.0106,118.44,75.45222286144721,1.4603205127642358,59.63738040830512,-50.08880994671395,118.5752833430126,118.44031808157952,117.55909090909093,117.18
0.0,0.0,117.9475,117.01,118.72,0.0091923,117.49,72.91124036838326,1.4862937125615503,64.49522386625262,-25.399644760213285,118.79509875406336,118.64374558487935,117.84854545454546,118.57
0.0,0.0,118.0125,117.04,119.0,-0.0125,118.75,70.73864326839993,1.40142641619173,57.27658562685005,-48.84135472370758,118.50174878116133,118.15214186434513,117.852,117.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
