f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,close
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,62.305,61.95,62.84,0.0072592,61.99,176.85044352091694,1.0875757444886314,122.66894009032848,-29.25531914893627,62.73388142119305,63.03948546972956,62.38636363636363,62.44
0.0,0.0,63.36,62.73,64.48,0.0033328,63.01,167.31833748380845,0.9633633790008838,118.43767554988096,-24.65753424657541,63.02249993370659,63.308448712744365,62.61418181818181,63.22
0.0,0.0,63.6725,62.81,64.18,0.0043949,63.71,158.7394420504108,0.960752309390928,115.30433834678334,-11.694510739856836,63.47678175006007,63.80405225108002,62.92672727272728,63.99
0.0,0.0,64.99,64.25,65.39,0.0070846,64.93,151.11520878430574,0.9807017895364528,111.3929431492029,0.0,64.26066356926992,64.7337642393281,63.43672727272728,65.39
0.0,0.0,65.535,65.1,65.92,0.0058131,65.37,144.29691933166887,1.1553531927510308,110.61763077716355,-4.239401496259389,64.94175260297999,65.47578904157668,63.92072727272728,65.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,65.7025,65.28,66.16,-0.0047084,65.84,138.18154762607216,1.2783958698306253,105.73195420310398,-14.8235294117646,65.35167988660476,65.82104062971028,64.29218181818182,65.53
0.0,0.0,66.0625,65.23,66.86,0.0162,65.55,132.74261321559737,1.5040398930879455,104.61914538543206,-5.050505050505048,65.9890136917881,66.48594271945842,64.81072727272728,66.61
0.0,0.0,66.2575,65.68,66.9,-0.0133,66.67,127.85152457922293,1.5550871358222984,89.74182925161236,-22.44488977955917,66.16180694346332,66.49896579456389,65.11290909090908,65.78
0.0,0.0,66.5575,65.39,67.43,0.0208,66.02,123.50557839534048,1.7064996337532572,92.14830766963208,-0.7246376811595322,66.79708814686694,67.1807475437916,65.66345454545456,67.39
0.0,0.0,68.1925,67.64,68.99,0.0127,67.64,119.75312098549546,1.7545426754570552,93.34437466627207,-6.9602272727272085,67.60890157569526,68.08482261396173,66.33381818181819,68.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,68.8175,67.55,69.99,-0.0254,69.75,116.47068807900182,1.579399886032667,86.48666287652198,-27.685950413223026,68.00990390158212,68.39385676896704,66.792,67.98
0.0,0.0,67.5575,66.84,68.18,-0.0089825,67.91,112.57000030738632,1.3087306827609717,78.1449531520436,-37.46518105849583,68.05256152794996,68.2298754143649,67.0258181818182,67.3
0.0,0.0,67.2475,66.69,67.78,-0.0085862,67.55,108.85092636447038,1.0307958090718063,74.28172437218414,-52.61324041811845,67.94714848352017,67.914560120856,67.12545454545455,66.97
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,66.09,65.18,66.57,0.0007543754,66.28,103.46712376055004,0.9444702218704412,67.13031406217624,-74.84662576687109,67.63271004936402,67.36919047093625,67.05454545454545,66.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,65.8225,65.22,66.39,-0.0069623,66.07,98.62170141702174,0.961030696700163,59.919446408680685,-91.0602910602912,67.14113688106563,66.64714142943097,66.83563636363637,65.61
0.0,0.0,64.805,64.26,65.19,-0.0007702973,64.91,92.9659432706464,1.064969952627773,53.293752021097525,-89.5287958115184,66.5135172599381,65.80869966133916,66.48290909090909,64.86
0.0,0.0,65.1625,64.71,65.87,-0.0081164,65.3,88.23315793718363,1.218248332648152,52.519428703474695,-91.09947643979072,66.00896140579692,65.20702675134382,66.12599999999999,64.77
0.0,0.0,64.37,63.69,65.07,-0.0166,64.9,82.61588564872017,1.4599044489280806,44.87283318202097,-97.9365079365079,65.3161938867174,64.3880302809435,65.6298181818182,63.82
0.0,0.0,64.565,64.06,65.39,0.0092029,64.11,77.77418141171106,1.4915307573094163,52.05719393499058,-83.96825396825388,65.09388855950822,64.26286587123717,65.32927272727272,64.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,64.9375,64.31,65.57,0.0172,64.38,73.54359415317846,1.2592223790895718,57.57252463903687,-71.42857142857146,65.19320851205384,64.56724294673138,65.22127272727273,65.49
0.0,0.0,65.455,65.03,65.94,0.0081338,65.16,70.00841126876428,1.0253701770580217,58.90244160060227,-55.4565701559021,65.3356224137727,64.88790105782294,65.20436363636364,65.69
0.0,0.0,65.755,65.18,66.59,0.0068807,65.4,67.29716420441513,0.8568949760618269,60.01649416806072,-47.18826405867984,65.49556486322837,65.19369014231884,65.25818181818182,65.85
0.0,0.0,65.81,65.31,66.13,0.0018226,65.84,64.85704184650089,0.7146719527167676,60.82764119274082,-21.72413793103477,65.65071427606304,65.4599596360347,65.35836363636363,65.96
0.0,0.0,66.15,65.75,66.98,0.0056274,65.75,63.2858078263463,0.6868777183749658,62.07121738725865,-26.139817629179262,65.81769151023954,65.71658471199096,65.506,66.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
